Brand,Origin,Country,Date,Rating,Text,Platform,Sentiment
M&S,Local,UK,2025-11-10 00:00:00,1,absolute rip off do not do your food shopping here go to a different branch. this place is an absolute rip off and no special offers,Google,Negative
M&S,Local,UK,2023-10-10 00:00:00,5,"the marks and spencer on oxford street is a fine example of what the iconic british retailer does best. the store is large, well-organised and offers a wide array of products, from clothing to home goods, and of course, their much-loved ...",Google,Positive
M&S,Local,UK,2025-05-10 00:00:00,5,customer service at this store is amazingly refreshing. my partner needed a suit & the employees in that section were incredibly helpful and friendly. cashiers on 2nd floor also warm & helpful. absolutely phenomenal staff on the 2nd floor. ...,Google,Positive
M&S,Local,UK,2025-08-10 00:00:00,5,"friendly and very helpful people, especially a lady named jo an was excellent in my appointment according bra fitting, very professional and patient!",Google,Positive
M&S,Local,UK,2022-10-10 00:00:00,5,"we loved this store! i wish i could bring it back to the states. great food options, chocolates, gifts and bakery!",Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,4,"currently under renovation so much smaller stock. i missed the kids clothes, they only had stock for babys",Google,Negative
M&S,Local,UK,2018-10-10 00:00:00,5,a grand store housing a large collection of clothes for all the age groups. the quality of clothes is quite impressive. i particularly like to shop for kids! ...,Google,Positive
M&S,Local,UK,2025-04-10 00:00:00,5,"the customer service at this store has been phenomenal every time i've been in to buy a suit. the last two times, i have been helped by a gentleman called andre and his customer service was second to none. buying a suit can be quite ...",Google,Neutral
M&S,Local,UK,2025-07-10 00:00:00,3,a whole floor was closed off and the place had a bit of a temporary feel to it. small selection of shoes.,Google,Neutral
M&S,Local,UK,2025-09-10 00:00:00,4,"very helpful staff, but for those with mobility issues, there are steps to get in, and no lifts to all levels.",Google,Negative
M&S,Local,UK,2025-09-10 00:00:00,5,the friendliest staff ever! always lovely visiting and they're new renovation looks awesome.,Google,Positive
M&S,Local,UK,2025-11-26 00:00:00,5,love m&s. the food is fantastic and love the new collection of winter wear.,Google,Positive
M&S,Local,UK,2025-09-10 00:00:00,5,"a great m&s on oxford street. it has a cafe, toilets, a food hall plus the usual m&s clothes and shoes.",Google,Positive
M&S,Local,UK,2025-09-10 00:00:00,5,nice store very good service. you will always find something there,Google,Positive
M&S,Local,UK,2025-10-10 00:00:00,5,friendly staff good selection of clothes and fantastic food choices as always,Google,Positive
M&S,Local,UK,2025-08-10 00:00:00,3,typical m@s popped in for nightwear it's having a refurbishment so no toilets im sure it will be better when the works are completed.,Google,Positive
M&S,Local,UK,2025-09-10 00:00:00,1,"i want to say that there was a grease stain on the side that i hadn't seen. i reported it to let a lady pass and bang, the stain on my shorts and he didn't do anything or give anything.",Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,4,newly refurbished. works still in progress. basement has great food hall plus newly opened caffeteria area. the also. have new pizza counter where a pizza can be cooked on 3.mins. also have fresh ...,Google,Positive
M&S,Local,UK,2025-09-10 00:00:00,5,clean and tidy. bought few bits in the 70% sales. well worth a visit.,Google,Positive
M&S,Local,UK,2025-10-10 00:00:00,5,you get all things. quality is too good. they have cafe also.,Google,Positive
M&S,Local,UK,2025-07-10 00:00:00,5,good and fresh groceries. i really like meal deal because every evening i am going to hyde park.,Google,Positive
M&S,Local,UK,2017-10-10 00:00:00,5,love this store. friendly staff that greet you when you walk in the store. love the new summer range. fantastic value for money.,Google,Positive
M&S,Local,UK,2025-09-10 00:00:00,5,"helpful cheerful staff, always have what i'm looking for, clean, value for money. thank you m&s",Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,1,a building site with only 1 till open and huge lines. store was a mess and staff no where to be seen,Google,Negative
M&S,Local,UK,2023-10-10 00:00:00,5,"i absolutely love their food hall, always. i make sure to go in every visit. i like their cakes, peanuts, prepackaged salads, chocolates, gifts and gift bags as well.",Google,Positive
M&S,Local,UK,2025-03-10 00:00:00,5,"i visited this store on tuesday, 25/02/2025, around 15:00-16:00. very wonderful store. also the security guard is very helpful! ...",Google,Positive
M&S,Local,UK,2025-05-10 00:00:00,3,befor bf food hall there..but now gf looks so nice but bid small it's ok. i used gf women's toilet so shocked messy everywhere toilet peper. i don't know not clean?,Google,Negative
M&S,Local,UK,2020-10-10 00:00:00,4,good place for shopping but quite pricey. food hall is great.,Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,4,great quality stuff. no washrooms in the entire store,Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,1,no point going while they're renovating. they shouldn't even bother opening.,Google,Neutral
M&S,Local,UK,2025-10-10 00:00:00,5,the food hall is amazing but the prices are getting expensive,Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,5,varied collection and go to place for formal casual wear!,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,"used the cafe to grab a quick bite to eat, they made a mistake with the food but rectified it promptly with no fuss, excellent service and good quality food too.",Google,Negative
M&S,Local,UK,2025-04-10 00:00:00,1,"if you want your phone stolen this is the store for you! they are not quick to act when your phone is stolen in the store (even if its within the first 5-10 mins of it happening), you will get passed from one person to another and the ...",Google,Negative
M&S,Local,UK,2025-05-10 00:00:00,1,stacey on the ground floor should not be customer facing. snaps at customers asking for clarifications and walks away when she's finished rather than ensuring the customer has had their questions answered. very unpleasant and unprofessional.,Google,Negative
M&S,Local,UK,2025-07-10 00:00:00,1,"visited on 23.06.25 - very unfriendly staff especially in the 1st floor fitting room .. unhelpful .. non co operative , will ask u todo their job on keeping everything properly in hangers , won't help u find the correct sizes and will only help people of certain color and nationality",Google,Negative
M&S,Local,UK,2017-10-10 00:00:00,5,huge storm with place to eat inside and you can shop for everything that m&s has to offer right from clothes to food to household items.,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,4,plenty to buy whatever the age regarding g clothing. also lots of colours if looking for bedding and towels. furniture is nolonger featured in store. friendly and helpful staff. cafe is on top floor and does have great choice.,Google,Positive
M&S,Local,UK,2025-01-10 00:00:00,5,"i want to express my heartfelt gratitude to mr. isiah at marks & spencer for his honesty and outstanding service. i accidentally left behind my charlotte tilbury shopping bag, which contained some precious items, and mr. isiah went above ...",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,"it's been several years ago now, but i remember they had a staff member standing right inside the front door just to greet shoppers as we enter. she was very friendly and made a difference to both my shopping experience and my day.",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,it's an easy shop with plenty to offer. i always feel i want to buy something in the food hall even though i may not need it. very well laid out and inviting. how a shop should be.,Google,Positive
M&S,Local,UK,2025-08-10 00:00:00,4,"staff are very helpful, directions around the store especially with the different escalators and lifts are a little haphazard",Google,Positive
M&S,Local,UK,2025-10-10 00:00:00,3,under construction at moment and first floor very hot and not a pleasant environment to shop in,Google,Negative
M&S,Local,UK,2025-10-10 00:00:00,5,great clothes here and then finally found a treacle tart,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,1,"i've been a loyal customer of marks & spencer for quite some time and generally have great experiences shopping here. however, during my recent visit to the men's section on the first floor, i encountered an unfortunate situation in the ...",Google,Positive
M&S,Local,UK,2025-02-10 00:00:00,1,"omg m&s make it so difficult to leave feed back! there on line ordering service is such a waste of time, trying to order shoes... how many times does it take them to just deliver the correct size! so ended up shopping elsewhere!",Google,Negative
M&S,Local,UK,2023-10-10 00:00:00,4,i like this m&s cafe the breakfast was delicious. well cooked.,Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,3,good but expensive! not the best value for money in tokyo.,Google,Negative
M&S,Local,UK,2025-07-10 00:00:00,5,good location and friendly staff. just 5 5-minute walk from the tube station,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,3,big tidy store with loads of options but the team's customer service could be improved. going to m and s and being denied to have the shop floor team go and check a ...,Google,Positive
M&S,Local,UK,2025-10-10 00:00:00,1,cafe moved to the basement and they no longer do cooked breakfasts. foolish move,Google,Negative
M&S,Local,UK,2024-10-10 00:00:00,1,"i bought pillow cover, duvet cover, waterproof mattress cover for single bed. other things were all good but when i unwraped the mattress cover, it turns out that there was a red spot. i tried to erase it but failed. going back again to ...",Google,Negative
M&S,Local,UK,2025-05-10 00:00:00,5,massive thank you to andrew who helped me regarding picking a solid wedding suit with the options they had available. i didn't manage to get one in the end but he was very helpful,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,"try the fruit scones....crispy on the outside, nice and fluffy on the inside",Google,Positive
M&S,Local,UK,2017-10-10 00:00:00,4,an extensive m&s with all and every garment you can think of. the staff are hugely helpful and it is never too busy.,Google,Positive
M&S,Local,UK,2025-07-10 00:00:00,5,great friendly staff lovely hotel will be back thank you,Google,Positive
M&S,Local,UK,2025-07-10 00:00:00,5,"excellent bra fitting service, viktoria was very helpful, highly recommend!",Google,Positive
M&S,Local,UK,2025-10-10 00:00:00,2,"oxford street branch, undergoing major renovation, poor temp lighting, just not appealing currently.",Google,Negative
M&S,Local,UK,2025-10-10 00:00:00,5,too good .. trouser really fit well,Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,1,these are oranges i got today and they already went bad.,Google,Negative
M&S,Local,UK,2025-07-10 00:00:00,1,some of the staff treat customers in condescending and discriminatory manner based on racial stereotypes and prejudices.,Google,Neutral
M&S,Local,UK,2025-11-10 00:00:00,5,always the best shopping at flagship store,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,"absolutely fantastic service from mr. steve! m&s is doing a fantastic job training their staff like this. if you have staff like steve, you'll visit the store regularly! ...",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,2,i have always had a positive experience in my many years of coming here. the m&s staff are great. for the first time today i was targeted by security personnel because they had just caught someone allegedly stealing something and taken them ...,Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,3,"lovely items, but not all of them are in plus sizes... but i found this lovely items, though, which i wish would've has 3/4 sleeves...",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,1,food line is amazing and can't fault it. mens clothes range is a disaster. decent looking clothes (although a tad ...,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,1,i honestly had the worst experience here. i came with my 2 sisters to have a bra fitting. we were served by isabella/isabelle (cant remember). it was an old lady who works at the lingerie section. we all came for our bra fitting which was ...,Google,Negative
M&S,Local,UK,2025-09-10 00:00:00,4,food hall has just been upgraded. absolutely love it. great seperate entrance down to the food hall which saves weaving through the store.,Google,Positive
M&S,Local,UK,2025-10-10 00:00:00,5,loads of variety and was able to get exactly what i needed,Google,Neutral
M&S,Local,UK,2020-10-10 00:00:00,4,there are two of these stores on the same road one on the left and one on the right side of the road. busy stores great bargains every day of the week quantity items.,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,since covid i have shopped daily for groceries at m&s pantheon and have always been impressed by the staff who are under constant pressure in a very busy store. this week i have been about as annoying as it's possible to be in search of a ...,Google,Negative
M&S,Local,UK,2025-11-26 00:00:00,1,"just walked into the men's fitting room to try 2 pairs of trousers. i said hello to the staff lady, saying i wanted to try these. she didn't say hello and only said ""can you try to put them back on the hangers?"" ...",Google,Neutral
M&S,Local,UK,2025-11-26 00:00:00,5,great store loads of options,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,1,"today i went to this store, it started fine when i returned an item so helpful. i then went to the menswear department. it was appalling that all the racks were full of sizes s, m, l, xl and very little xxl ...",Google,Positive
M&S,Local,UK,2019-10-10 00:00:00,5,i love this store. there is a large selection and prices are reasonable. it's very clean and well stocked.,Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,4,big store with lots of selection but the public toilets are not the best and needs more signs on finding elevators for going downstairs.,Google,Negative
M&S,Local,UK,2024-10-10 00:00:00,3,biggest marks & spencer i've ever visited. not sure if it's the biggest in on oxford however. ...,Google,Negative
M&S,Local,UK,2023-10-10 00:00:00,4,"i like the food selection, they have a variety of food options specifically the healthy food options. they offer cold cuts sandwiches as well as hot meals, sushi, fresh juices, salads.. etc. they have a great express checkout where you can pay and go in addition to some tables with all utilities needed.",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,3,"i went for a suit fitting, which i'd booked online with surprising ease. too much ease, evidently, as nobody was ""on"" suit fittings upon my arrival. a lovely young m&ser in training was assigned to help me, and was able to ask ""what ...",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,5,i went into m&s today during my lunch break and bought a couple of clothing items as m&s seems to have significantly upped its game. i also wanted a skirt i'd spotted which wasn't available in my size on the rack. the assistant called ...,Google,Neutral
M&S,Local,UK,2024-10-10 00:00:00,4,in general this store is fantastic. but today i witnessed one of the workers putting out all of the pastry items with her bare hands. is this normal?,Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,5,busy but very quick checkout,Google,Neutral
M&S,Local,UK,2025-11-10 00:00:00,1,delivery too late i am not satisfied at all.,Google,Negative
M&S,Local,UK,2024-10-10 00:00:00,5,"customer service in this store is second to none. the lady that served me at the till in the home department was very understanding of the issues related to the return/ refund, she was very helpful. thank you.",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,great service all this week! been at a work conference in this area and served amazingly by natalia - she went out of her way for each of my visits for lunch and i loved the cafe which was great and had a calm atmosphere during a very busy work week for myself haha - great m&s (although toilets could do with a bit of work),Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,"i don't normally leave reviews but i think kim in the lingerie department deserves a mention, as she was great with my bra fitting and found me some good options. thank you kim !!",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,1,i was very disappointed with the state of the toilets. no paper in most of the cubicles and only 1 soap dispenser working. i did not see a cleaning/restocking chart which all toilets should have. one positive was a great cup of tea in the cafe.,Google,Positive
M&S,Local,UK,2025-08-10 00:00:00,1,no red wine in the food hall. barbaric.,Google,Negative
M&S,Local,UK,2024-10-10 00:00:00,1,"i just had the worse shopping experience here in this shop. i was trying the perfume in the beauty section for 15-20mins as they had some many options and i took pics of the ones i like . after 10 minutes of trying, one security guy came ...",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,1,"""yesterday, i visited m&s to exchange a bag. the team assured me that a replacement would be ordered directly to my home, so i left the original bag with them. however, this morning, i received a call from an m&s representative, mayem, who ...",Google,Positive
M&S,Local,UK,2017-10-10 00:00:00,3,"everything they sell is branded from m&s, so no other products can be found. otherwise, well equipped and big store.",Google,Negative
M&S,Local,UK,2024-10-10 00:00:00,5,their grocery store on the lower ground floor is excellent. they have a surprisingly wide variety of produces and other kitchen staples given this central location.,Google,Positive
M&S,Local,UK,2019-10-10 00:00:00,3,great for good quality men's formal suits / shirts/ ties. good value . probably the best on the high street. their men's casual clothing's ok though on the rather conservative side. great also for sports/ casual socks and men's ...,Google,Positive
M&S,Local,UK,2020-10-10 00:00:00,5,"i like going to the restaurant here, there are always a lot of seats and the service is very friendly, and they have a good selection of cakes and coffees. they food hall is also very good, it is nicely laid out and there never seems to be ...",Google,Positive
M&S,Local,UK,2025-10-10 00:00:00,5,the new food hall is supurb.,Google,Neutral
M&S,Local,UK,2025-08-10 00:00:00,5,great shop. mrs loves it,Google,Positive
M&S,Local,UK,2025-09-10 00:00:00,4,good but can get even better,Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,5,"after having such a bad customer's service experience from the next store, oxford street. i wrnt over to this m&s store to look for trousers, etc. i spent the same hours. one hour in m&s. spent over £200. spent another £100 upstairs-men's ...",Google,Negative
M&S,Local,UK,2020-10-10 00:00:00,5,very clean and tidy with a one way system in place. the staff were all wearing masks and were nice and friendly throughout. m&s have put safety measures in place which make you feel comfortable shopping there. no issues and would happily shop again.,Google,Positive
M&S,Local,UK,2019-10-10 00:00:00,4,clothing sections are quite extensive. prices are not competitive with other high street shops but bearing in mind you will appreciate the quality. best of all are the drink & food sections in the lower ground floor. good selection of hot and & cold food. try to avoid lunch crowd though. love the chicken salad baguette.,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,"afternoon tea for £20 sure hit the spot! everything i wanted in an afternoon tea. tasty sandwiches, and the scone with strawberry jam and clotted cream was very very good. in my eyes very worth the money.",Google,Positive
M&S,Local,UK,2025-08-10 00:00:00,5,if you are marks & spencer customer- u r shopping at right destination,Google,Neutral
M&S,Local,UK,2019-10-10 00:00:00,4,good for a quick shop with a choice of everything that you expect from this brand. it has a popular coffee area were people also eat the quality m&s sandwiches they have just bought in this bistro-like atmosphere. staff are helpful and pleasant too!,Google,Positive
M&S,Local,UK,2025-02-10 00:00:00,5,👌,Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,5,"a newly refurbished branch, and it shows. sensible and logical displays of desirable styles of good-quality men's and ladies' wear. high-quality, nutritious food and drinks on site too. this marks-n'sparks will appeal to both the young, ...",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,1,"extremely unhelpful and rude girl - emily handling the changing room on the top floor in the lingerie section. no customer service etiquette- no smile, no thank you's. always on her phone in the inner room on the right. maybe needs a career change?!? not suited for retail! hope the manager takes notice of this review.",Google,Negative
M&S,Local,UK,2025-09-10 00:00:00,5,"i want one in mtl 😻, worth the transatlantic trip.",Google,Positive
M&S,Local,UK,2022-10-10 00:00:00,1,"appalling on every level. having been to marks and spencer stores across most of the u.k., this is by far the worst. ...",Google,Negative
M&S,Local,UK,2019-10-10 00:00:00,4,a very good size m&s store selling everything from food to clothing and household items. ...,Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,3,something for everybody. from food in the basement to clothes and house decoration. great value for the money. great choice.,Google,Positive
M&S,Local,UK,2019-10-10 00:00:00,5,great place for shopping casuals and formals for men as well as women. they often have good discounts and offers which are difficult to resist. the mns food section is also quite good. they have one of the best brownies and smoked cheese. ...,Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,5,decent sized store. plenty of choice. m & s have certainly become more competitively priced over the years. food hall is quite good for london. much more choice than the simply food shops. good selection of christmas oddments which were all ...,Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,5,"as always yes my beloved m and s never fails to find something that fits me. i'm tall and so clothes are harder to find. the regular, short and tall options are always available. i love marks",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,very good service team. audrey helped find a suit that fit me in just a few questions and was very helpful and efficiently!,Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,3,"i went into this shop to buy some jeans. the man who was working in the male fitting rooms was very helpful and cordial, i asked him to keep my changing room whilst i went to get another size. he did so which was kind and i was appreciate ...",Google,Positive
M&S,Local,UK,2019-10-10 00:00:00,4,"a variety of items for sale such as homeward, men and women's fashion, kids fashion and lingerie. they also have luggage for sale. the foodhall is available in the basement and an area where you can stop and eat. the store is clean, good ...",Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,4,"had a breather from the shopping at their food hall. toilets were free to use (could have been cleaner), and there was a small area with tables too. hot food selection was nice (roast chicken was very good), as was their nice choice of freshly packed sushi. bakery area had a nice selection of items too. recommended.",Google,Positive
M&S,Local,UK,2025-08-10 00:00:00,3,i did not find anything wealth to buy.,Google,Negative
M&S,Local,UK,2023-10-10 00:00:00,4,big supermarket with high quality products. on the first floor there are clothing items while on the -1 there is the home section as well as the food one. the bakery section is really good and the fruit is fresh. there are also many take ...,Google,Positive
M&S,Local,UK,2025-03-10 00:00:00,2,terrible menswear experience. staff are useless and no help whatsoever and never have any stock of anything unless you're a xxxl or xs size. only thing worth going here for is the food hall,Google,Negative
M&S,Local,UK,2025-08-10 00:00:00,5,"went here today to pick up some clothes for my mother. such a large selection of quality clothing, very nicely arranged and some really good prices. also at the service counter, agnes is most polite, pleasant and helpful, i complimented her ...",Google,Positive
M&S,Local,UK,2025-09-10 00:00:00,5,best clothing are available here..,Google,Positive
M&S,Local,UK,2017-10-10 00:00:00,5,"local knowledge, you can get a good lunch deal at the food hall here if you're a tourist. good price, check it out. nice food options. otherwise good for anything else you might need. it's a proper department store in oxford street.",Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,5,"huge m&s with big grocery store and big clothing store. they have a bar and fresh food hall that is nice, plus the same m&s's usual range. lovely, clean and most of the food is affordable. i wouldn't buy normal grocery here, but for something special or for prepared food is amazing.",Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,4,"it's a decent sized store on oxford street. the clothing collection is average. the food hall is larger and by london standards reasonably priced. it's quite spacious, so shopping can be a nice experience even on busy days. the staff is quite helpful and returning items is not a hassle.",Google,Positive
M&S,Local,UK,2017-10-10 00:00:00,4,"i don't shop in m&s much but always had a good experience here. staff are friendly, good stock of products, quick returns desk. ...",Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,4,"went in to grab lunch from the food hall, was pretty impressed. had a hot food counter serving a variety of lunch items. as well as sandwiches sushi etc. also had a well stocked gluten free selection. only let down by layout which seemed to make moving around difficult with the volume of people.",Google,Positive
M&S,Local,UK,2020-10-10 00:00:00,4,"always liked m&s because of their variety of sizes, fabrics and clothes' coulours - i'm sure other stores may be better, but for me m&s has enough. i can always find things that fit (very important after having a baby), and the fabrics are ...",Google,Positive
M&S,Local,UK,2022-10-10 00:00:00,5,i visited here on monday last week for sandwiches and drinks with my daughter and granddaughter. the staff were lovely and the chicken caesar rolls were delicious. my grandaughter had a childrens meal which was ham sandwiches a drink and a lovely little gingerbread bee! great food and good value for money!,Google,Positive
M&S,Local,UK,2022-10-10 00:00:00,4,"christmas eve was always going to be busy, however, the shelves were still nearly fully stocked. some times were marked down. i thought normally they would put these items in one section. to my surprise m and s have started opening at 07:00 am which would potentially help increase sales and give shoppers more time to shop.",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,2,my personal experience was very bad today i was really upset all day because of this rude girl who works in the women clothing fitting room who dyed her yellow orange blond (her name is joy i checked with her colleague ) she was the worst ...,Google,Negative
M&S,Local,UK,2025-01-10 00:00:00,5,this employee nina was fabulous she helped us get 10% off and was great with us when we were trying out cloths,Google,Positive
M&S,Local,UK,2025-04-10 00:00:00,2,"was after a suit but the sales people kept pointing the finger to one another instead of helping me find one that fits me, finally got helped by the black guy in brown suit.",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,4,"i am still finding the clothing ranges a little dowdy, but great for basics and still the best for lingerie. colour please, though, and something a bit different from the generic lounge wear would be nice.",Google,Positive
M&S,Local,UK,2017-10-10 00:00:00,3,"there's no massive range of stuff but gifts and food are quite nice. i use this one specifically to pick up food orders and although they could do with a delivery service (specially for parties and events), food is usually good. three cons: ...",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,1,the food from m&s food hall is not allowed to dine in its m&s cafe. never had this worst experience. they take out the food desk and chair from the food hall and ask the customer to dine in the cafe. but the staffs said the food from food ...,Google,Negative
M&S,Local,UK,2020-10-10 00:00:00,5,it's marks and sparks! what more could you ask for? the best store in london. ...,Google,Positive
M&S,Local,UK,2021-10-10 00:00:00,5,exquisite clothes at accessible prices. the best place to buy and to look smart dressed.,Google,Positive
M&S,Local,UK,2025-11-10 00:00:00,5,great variety of products,Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,"an incredibly helpful and kind member of staff helped me find a specific dress that was showing as 'in stock' in the shop online but nowhere to be seen on the shop floor. thank you, warda! ✨",Google,Positive
M&S,Local,UK,2019-10-10 00:00:00,5,"i would like to sincerely thanks julia and latoya who are working in the home section of m&s at regents street, london. they are very professional, friendly and supportive. the items that i wanted to buy were not available in shelves, julia ...",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,1,the bureau exchange staff came out of the office and over to my 2 children who where mainly sitting on the steps or walking up and down them while i looked at luggage and told them to 'shut up' they were being too loud and other things to ...,Google,Neutral
M&S,Local,UK,2018-10-10 00:00:00,4,"a nice spacious store. i shop in the men's which is for me a bonus of not being to big or spread out. it has a great selection of shirts, ties and suits. i generally think the quality of m&s shirts are some of best on the night street. it's a good location and would recommend.",Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,1,"extremely bad customer service, more than anyone the manager is extremely rude and unhelpful. i was on the second floor in the evening and had to have a conversation with him. he does not help, on contrary asks you several questions about ...",Google,Negative
M&S,Local,UK,2023-10-10 00:00:00,1,"i tried to exchange a pair of shoes that did not fit me well for a different style and a smaller size of the shoe. however the management refused to do my exchange claiming i've worn the shoes, questioning why it took us so long to come for ...",Google,Negative
M&S,Local,UK,2020-10-10 00:00:00,4,we were interested in the food hall downstairs. this one is geared towards the quick meal 'heat and eat' crowd - not so much for someone looking for staples as we were. ...,Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,4,"the store has almost everything, from clothes to food, and they're of very good quality. my mom had a good time hunting for m&s underwear which according to her was one of the best, while i searched for some food like biscuits and brownies ...",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,i was confused with my suit size but rafiha sort it out for me..she was amazing with her customer service. helped me to find my best suit for graduation.,Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,5,great service. have had to return a couple of items for my partner on different occasions and the staff were very helpful and i managed to exchange the items for different sizes with no problems. good range. and supermarket below has a good variety of food.,Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,2,"the items were not in their original packaging. it was clear that this had previously been a return from another customer. one shirt was even missing some of the tags and plastics they come packaged with. to add insult to injury, there was ...",Google,Negative
M&S,Local,UK,2017-10-10 00:00:00,4,"i mostly visit this m&s for lunch and they have a huge selection. the hot food counter is always buzzing with people and the food always smells good, however there's often a long queue and not much space in the seating area (especially at ...",Google,Positive
M&S,Local,UK,2019-10-10 00:00:00,4,love this marks and sparks... let's ignore the dated clothes and just go downstairs to the food hall where they do hot food.. it looked and smelt delicious. rotisserie chickens and other things that looked good! ...,Google,Positive
M&S,Local,UK,2017-10-10 00:00:00,3,located in ideal location this one has still got some amazing clothing but the price of the products are way too high and the collections mostly are out of fashion. you'll feel a bit older when you visit but not to blame to retailer as ...,Google,Positive
M&S,Local,UK,2022-10-10 00:00:00,2,i had 5 mins to buy an off the peg suit for an emergency situation. i asked a member of staff who was talking to another member of staff about getting a size in a certain suit. he replied that he was going home. another chap helped me by ...,Google,Negative
M&S,Local,UK,2018-10-10 00:00:00,5,"a good outlet by marks and spencer on oxford street london. the quality and texture of the materials is good here. the apparels are long lasting, you can keep on wash and wear for long periods of time. the staff are good. the food hall is also good. while shopping you can go there for a quick bite and coffee.",Google,Positive
M&S,Local,UK,2019-10-10 00:00:00,5,"the food hall in this particular store has a wide range of good quality sandwich/snack items, and fresh sushi. there is a nice cafe seating area in which you can take time out and eat your food. the staff are polite and friendly.",Google,Positive
M&S,Local,UK,2024-10-10 00:00:00,5,a very large branch of m & s. well stocked store. staff are all friendly and helpful.,Google,Positive
M&S,Local,UK,2025-04-10 00:00:00,1,the food in this store appears to be more expensive than at other marks and spencer stores. everything seems to have a 20p/25p mark up. it soon adds up to a lot,Google,Neutral
M&S,Local,UK,2018-10-10 00:00:00,4,got to love a bit of shopping on oxford street! good displays good choices. just busy... really busy. i advise going first thing and getting out before 11am when everyone else seems to swarm the shops!! great cafe. great atmosphere.,Google,Positive
M&S,Local,UK,2021-10-10 00:00:00,5,"very convenient branch, well spaced out shelves, and distancing marks on the floor. clean toilet for public use a bonus of the store chain, specially when shopping in oxford street. on this visit i couldn't find many staff available to ...",Google,Positive
M&S,Local,UK,2020-10-10 00:00:00,5,absolutely love this marks the staff are so lovely and helpful. they really assist you and make sure you're happy with your shopping experience. true customer service. i regularly visit this mark's and every time receive impeccable service and a welcoming reception.,Google,Positive
M&S,Local,UK,2022-10-10 00:00:00,5,good supermarket with wide selection of cooked or prepared to be cooked dishes. the selection of raw products is good but could be more ample. prices are higher than in most of the other supermarkets,Google,Positive
M&S,Local,UK,2023-10-10 00:00:00,5,"good selection of high quality clothing, including head to toe putfit for working in the office. efficient cashiers with a smile, not many floor assistants- be reasy to hunt for them. there's a food shop and a cafe.",Google,Positive
M&S,Local,UK,2018-10-10 00:00:00,5,"five stars goes to emanuel! wanted to change a size to an item previously bought, checked on the internet they had a few items left for that size, one of a cashiers checked for me whether they have the size i wanted on the floor, couldn't ...",Google,Neutral
M&S,Local,UK,2020-10-10 00:00:00,5,i love the place with good ice-cream. it is not crowded cinema with good restaurants & pubs around.,Google,Positive
